"","county_name","state_fips","X","combined_fips","votes_dem_2016","votes_gop_2016","total_votes_2016","per_dem_2016","per_gop_2016","diff_2016","per_point_diff_2016","state_abbr","FIPS","total_votes_2012","votes_dem_2012","votes_gop_2012","county_fips","per_dem_2012","per_gop_2012","diff_2012","per_point_diff_2012","puregrowth","pergrowth","margingrowth","ToOtherState","Owner","manufacture_r","active_r","highschool_r","Manufacture","X65to74","White","MedianIncome","SameHouse","State","Management","Black","Unemployed","Hispanic","white_r","MedianAge","NotInLabor","CountyFIPS.x","Bachelor","univ_r","homeowner_r","BornInState","FromOtherCounty","Population","unemp_r","management_r","Foodstamp","FromOtherState","hisp_r","ToOtherCounty","Tenure","Agriculture","Labor","X18to24","agriculture_r","HighSchool","CountyState","black_r","homegrown","same_house","move_in","move_out","youth","elder","FromOtherCounty10","ToOtherState10","highschool_r10","X65to74_10","HighSchool10","CountyFIPS.y","Black10","Population10","black_r10","State10","BornInState10","Agriculture10","Management10","MedianAge10","Tenure10","hisp_r10","Bachelor10","SameHouse10","Hispanic10","White10","ToOtherCounty10","univ_r10","CountyState10","Owner10","MedianIncome10","homeowner_r10","FromOtherState10","Manufacture10","white_r10","X18to24_10","Foodstamp10","homegrown10","same_house10","move_in10","move_out10","youth10","elder10","pop_growth","income_growth"
"401","Carroll County",51,2825,51035,2557,10653,13587,0.188194597777287,0.784058291013469,8096,-0.595863693236182,"VA",51035,12315,3500,8351,35,0.284206252537556,0.678116118554608,4851,-0.393909866017052,2302,0.105942172458861,0.201953827219129,441,9846,0.161546961325967,0.454302064857267,0.254141427663063,2193,3563,28524,20196,27253,"Virginia",3195,247,1038,851,0.954586526555336,45.9,10291,35,2841,0.0950771393192999,0.787176207227374,19391,805,29881,0.0347377932465446,0.235359116022099,13,249,0.0284796358890265,948,12508,365,13575,2086,0.0268876611418048,7594,"Carroll County, Virginia",0.00826612228506409,0.64894079850072,0.912051136173488,0.0352732505605569,0.0464843880726883,0.0698102473143469,0.119239650614103,522,506,0.261530765382691,3315,7842,35,361,29985,0.0120393530098383,"Virginia",19813,203,2585,44.7,12818,0.0139736534934134,2583,26429,419,28823,1330,0.0861430715357679,"Carroll County, Virginia",9770,18445,0.762209393041036,805,2415,0.961247290311823,1865,0,0.660763715190929,0.881407370351843,0.0442554610638653,0.0612306153076538,0.0621977655494414,0.110555277638819,-0.00346840086710022,0.0949308755760369
"444","Charles City County",51,2826,51036,2244,1381,3745,0.599198931909212,0.368758344459279,863,0.230440587449933,"VA",51036,4213,2772,1396,36,0.657963446475196,0.331355328744363,1376,0.326608117730833,-15,0.0374030157149163,0.0961675302808999,104,2279,0.140218303946264,0.499440872239307,0.314788929270338,501,841,2922,24523,6701,"Virginia",712,3471,357,112,0.408442829186469,47.9,2358,36,639,0.0893206597707576,0.804731638418079,5775,173,7154,0.0499021526418787,0.199272320179121,20,69,0.0156555772994129,572,2832,108,3573,503,0.0302267002518892,2252,"Charles City County, Virginia",0.485183114341627,0.807240704500979,0.936678781101482,0.0338272295219458,0.0944925915571708,0.0703103159071848,0.11755661168577,152,218,0.298403886190146,595,2150,36,3583,7205,0.497293546148508,"Virginia",5951,91,729,45.6,2713,0.0154059680777238,572,6785,111,2952,367,0.0793893129770992,"Charles City County, Virginia",2306,24559,0.849981570217471,74,572,0.40971547536433,549,17,0.825954198473282,0.941707147814018,0.0313671061762665,0.0811936155447606,0.0761970853573907,0.0825815405968078,-0.00707841776544067,-0.00146585773036361
"450","Charlotte County",51,2827,51037,2153,3479,5792,0.371719613259669,0.600656077348066,1326,-0.228936464088398,"VA",51037,5897,2502,3311,37,0.424283534000339,0.561471934882143,809,-0.137188400881804,168,0.0391841424659228,0.0917480632065935,242,3416,0.108695652173913,0.426647310266957,0.247842567949028,575,1339,8269,18265,11148,"Virginia",1298,3768,333,297,0.666908621663037,44.1,4174,37,1320,0.106460198403097,0.728202941803453,9455,297,12399,0.0268570045971449,0.245368620037807,0,41,0.0239535446406968,423,4691,310,5290,983,0.0586011342155009,3073,"Charlotte County, Virginia",0.303895475441568,0.762561496894911,0.899104766513429,0.0272602629244294,0.053633357528833,0.0792805871441245,0.107992580046778,399,70,0.206026573869029,1239,2605,37,4039,12644,0.319440050616893,"Virginia",9499,137,1272,42.8,4415,0.00545713381841189,1303,11495,69,8401,638,0.103052831382474,"Charlotte County, Virginia",3440,17485,0.77916194790487,51,666,0.664425814615628,1013,0,0.751265422334704,0.909126858589054,0.0355900031635558,0.0559949383106612,0.0801170515659601,0.0979911420436571,-0.0193767795001582,0.0446096654275093
"451","Charlottesville city",51,2828,51540,17865,2951,22211,0.804331187249561,0.132862095358156,14914,0.671469091891405,"VA",51540,21455,16267,4801,540,0.758191563738056,0.223770682824516,11466,0.53442088091354,-1850,-0.0909085874663605,-0.137048210977865,2434,7329,0.0336420015291819,0.528974272553646,0.132277272216605,792,2258,29550,25502,32112,"Virginia",11392,8743,1131,2193,0.66397034041119,29.1,13839,540,13091,0.294146725087069,0.416325835037491,21087,5107,44505,0.0254128749578699,0.483901112904596,7,2150,0.0492753623188406,3940,17604,60,23542,11188,0.00254863647948348,5887,"Charlottesville city, Virginia",0.196449837096955,0.47381193124368,0.721536905965622,0.163060330299966,0.143219862936749,0.251387484552297,0.0507358723738906,7596,1843,0.111789339200795,2136,4725,540,8477,42267,0.200558355218019,"Virginia",20363,50,9633,27.7,17290,0.0473418979345589,11058,27239,2001,28103,4186,0.261622542408972,"Charlottesville city, Virginia",7143,20339,0.413128976286871,1959,616,0.664892232711099,12169,0,0.481770648496463,0.644450753542953,0.226062885939385,0.142640830908274,0.287907824070788,0.0505358790545816,0.0529491092341543,0.253847288460593
"476","Chesapeake city",51,2829,51550,52554,53988,111827,0.469958060218015,0.482781439187316,1434,-0.0128233789693008,"VA",51550,110105,54999,53845,550,0.499514100177104,0.489033195586032,1154,0.0104809045910721,143,-0.00625175639871539,0.023304283560373,6534,57644,0.0811948320045558,0.492549349602048,0.177364924091021,9125,15138,135861,33467,193289,"Virginia",41667,67981,7968,11089,0.59544283159777,36.6,46997,550,43937,0.192564250902844,0.71707219983082,122308,13040,228168,0.0349216366887557,0.37075562357631,39,8058,0.0486001542722906,11491,80388,568,112384,21335,0.00505410022779043,40469,"Chesapeake city, Virginia",0.297942743943059,0.536043616983977,0.847134567511658,0.0924669541741173,0.0789988078959363,0.0935056624943024,0.0663458504260019,10527,7164,0.176327599102468,12523,38663,550,65621,219268,0.299273035737089,"Virginia",118503,512,41983,36.5,78778,0.0393217432548297,39449,186743,8622,134185,12211,0.179912253498002,"Chesapeake city, Virginia",58988,32386,0.748787732615705,7352,9264,0.611968002626922,19859,25,0.540448218618312,0.851665541711513,0.0815394859258989,0.088362186912819,0.0905695313497638,0.0571127569914443,0.0405895981173723,0.0333786203915272
"482","Chesterfield County",51,2830,51041,80993,84938,175288,0.4620567294966,0.484562548491625,3945,-0.0225058189950254,"VA",51041,172223,78954,91174,41,0.458440510268663,0.529395028538581,12220,-0.0709545182699175,-6236,-0.0448324800469556,-0.0484486992748921,6166,88056,0.0795250974744459,0.526655916531262,0.157777250205804,13584,23333,208242,35107,283519,"Virginia",68346,73489,12265,24629,0.642054406373618,38,69556,41,78193,0.241085660902086,0.765671057780096,177314,11686,324337,0.0378156053734233,0.400119428149917,97,6569,0.0759364488171254,11752,115005,643,170814,29294,0.00376432845082956,51173,"Chesterfield County, Virginia",0.226582227744599,0.546696799933403,0.874149418660221,0.0562840502317034,0.0552450075076232,0.0903196366742,0.0719406049880217,12852,5727,0.161418254042828,17445,49819,41,65995,308633,0.213830018176929,"Virginia",172262,479,64439,36.9,112404,0.0651647749916568,71561,263065,20112,206443,12076,0.231864382616246,"Chesterfield County, Virginia",88092,35005,0.78370876481264,7414,15086,0.668894771459954,26353,80,0.558145110859824,0.852355386494639,0.0656637495018355,0.0576833974331974,0.0853862030307841,0.0565234437017428,0.0508824396613454,0.00291386944722183
"532","Clarke County",51,2831,51043,3047,4657,8131,0.374738654532038,0.572746279670397,1610,-0.198007625138359,"VA",51043,7731,3237,4295,43,0.418703919285991,0.555555555555556,1058,-0.136851636269564,362,0.0171907241148417,0.0611559888687953,286,4275,0.0602846401718582,0.521824423737126,0.191760666993624,449,1439,12517,34324,13112,"Virginia",3226,734,454,545,0.876970503748336,45.3,3494,43,3264,0.228683528340223,0.760811532301121,7102,684,14273,0.0318083093953619,0.433136412459721,0,239,0.0381839837455335,744,5619,337,7448,1003,0.0452470461868958,2737,"Clarke County, Virginia",0.0514257689343516,0.497582848735375,0.918657605268689,0.0646675541231696,0.0721642261612835,0.070272542562881,0.100819729559308,771,400,0.222293584528652,1122,3115,43,735,14013,0.0524512952258617,"Virginia",7740,285,2854,43.8,5535,0.0353957039891529,2902,12272,496,12366,797,0.207093413259117,"Clarke County, Virginia",4195,34324,0.757904245709124,472,517,0.882466281310212,819,0,0.552344251766217,0.875758224505816,0.0887033468921716,0.0854206807964033,0.0584457289659602,0.0800685078141726,0.0185541996717334,0
"598","Colonial Heights city",51,2832,51570,2367,5681,8427,0.280882876468494,0.674142636762786,3314,-0.393259760294292,"VA",51570,8593,2541,5937,570,0.295705807052252,0.69091120679623,3396,-0.395205399743978,-256,-0.0167685700334432,-0.00194563944968551,298,4542,0.0948616600790514,0.475943450005701,0.251795690343176,792,1593,13697,31640,15633,"Virginia",2642,2422,601,820,0.780811766047201,40.3,4936,570,2353,0.134135218333143,0.646548042704626,10365,721,17542,0.0342606316269525,0.316445083243502,0,449,0.0467449549652263,950,7025,6,8349,1499,0.000718648939992814,4417,"Colonial Heights city, Virginia",0.138068635275339,0.590867631968989,0.891175464599248,0.0666970698894083,0.0711435412153688,0.0854520579181393,0.0908106259263482,667,166,0.263106684981685,1475,4597,570,1942,17472,0.111149267399267,"Virginia",10629,12,2485,42.1,7075,0.0368017399267399,2414,15553,643,14251,1302,0.138163919413919,"Colonial Heights city, Virginia",4652,29034,0.657526501766784,404,802,0.815647893772894,1547,0,0.60834478021978,0.890167124542125,0.0612980769230769,0.0840201465201465,0.0885416666666667,0.0844207875457876,0.00400641025641026,0.0897568368120135
"640","Covington city",51,2833,51580,914,1349,2369,0.385816800337695,0.569438581680034,435,-0.183621781342339,"VA",51580,2329,1319,975,580,0.566337483898669,0.418634607127523,344,0.147702876771146,374,0.150803974552511,0.331324658113485,8,1853,0.188220757825371,0.414830001708526,0.280027336408679,457,526,4804,21108,4691,"Virginia",453,804,118,73,0.820775670596275,44.1,1994,580,359,0.0613360669742013,0.750810372771475,4495,594,5853,0.0201606014009909,0.186573311367381,0,324,0.0124722364599351,298,2468,34,2428,570,0.014003294892916,1639,"Covington city, Virginia",0.137365453613532,0.767982231334359,0.801469331966513,0.15684264479754,0.0522808815991799,0.097385955920041,0.0898684435332308,975,3,0.27166471865086,583,1627,580,700,5989,0.11688094840541,"Virginia",4486,20,480,43.5,2641,0.00935047587243279,432,4679,56,4989,528,0.0721322424444815,"Covington city, Virginia",1814,20099,0.686861037485801,25,455,0.8330272165637,544,0,0.749039906495241,0.781265653698447,0.1669727834363,0.0886625480046752,0.0908331941893471,0.0973451327433628,-0.0227082985473368,0.0502015025623165
"647","Craig County",51,2834,51045,541,2139,2784,0.194324712643678,0.768318965517241,1598,-0.573994252873563,"VA",51045,2664,830,1757,45,0.311561561561562,0.659534534534535,927,-0.347972972972973,382,0.108784430982707,0.22602127990059,0,1733,0.158386411889597,0.452362658470995,0.348636189012678,373,620,5037,24277,4841,"Virginia",599,10,155,0,0.967537456780638,46.1,1624,45,497,0.0954667691125624,0.805671780567178,3917,111,5206,0.0297733384556281,0.254352441613588,0,1,0,212,2151,47,2355,188,0.0199575371549894,1815,"Craig County, Virginia",0.00192086054552439,0.752401075681906,0.92988859008836,0.0215136381098732,0.0407222435651172,0.0361121782558586,0.119093353822512,163,28,0.281074811521361,377,1454,45,35,5173,0.006765899864682,"Virginia",3775,39,786,43.2,1989,0,499,4671,0,5079,29,0.0964624009278948,"Craig County, Virginia",1704,25569,0.856711915535445,74,461,0.981828726077711,366,0,0.72975062826213,0.90295766479799,0.0458148076551324,0.0110187512081964,0.0707519814421032,0.0728784071138604,0.0063792770152716,-0.0505299385975204
"677","Culpeper County",51,2835,51047,7744,13341,22087,0.350613483044325,0.604020464526645,5597,-0.25340698148232,"VA",51047,20131,8263,11549,47,0.410461477323531,0.573692315334559,3286,-0.163230838011028,1792,0.0303281491920859,0.0901761434712921,755,12039,0.0763758732322372,0.490002087246921,0.226069714047172,1793,3779,34335,31457,41941,"Virginia",7917,6821,1559,4255,0.71665623043206,38.4,10631,47,6818,0.14230849509497,0.73247748844001,29164,1937,47910,0.0325401795032352,0.337238030328846,18,720,0.0888123565017742,2600,16436,517,23476,3840,0.0220224910546942,10831,"Culpeper County, Virginia",0.142371112502609,0.608724692131079,0.875412231266959,0.0554581506992277,0.070027134209977,0.0801502817783344,0.0788770611563348,2705,696,0.225950293995497,3008,10337,47,7364,45749,0.160965267000372,"Virginia",26261,415,7551,37.1,15834,0.0842641369210256,6546,38076,3855,33077,2153,0.14308509475617,"Culpeper County, Virginia",11498,30535,0.726158898572692,1020,1426,0.723010339023804,3543,0,0.574023475922971,0.83228048700518,0.0814225447550766,0.0622745852368358,0.077444315722748,0.0657500710398042,0.0472360051585827,0.0301948583592599
"685","Cumberland County",51,2836,51049,2032,2693,4875,0.416820512820513,0.552410256410256,661,-0.135589743589744,"VA",51049,5040,2422,2538,49,0.480555555555556,0.503571428571429,116,-0.023015873015873,155,0.0488388278388279,0.112573870573871,332,3070,0.0335150413890571,0.499495764421138,0.233662767244857,166,1067,6255,24034,9305,"Virginia",1272,3415,504,10,0.630798709156918,43.5,2810,49,1118,0.112747075433643,0.760277365032194,7657,295,9916,0.0508269463493344,0.256814052089643,0,81,0.00100847115772489,255,4038,175,4953,947,0.0353321219462952,2317,"Cumberland County, Virginia",0.34439290036305,0.772186365469948,0.938382412263009,0.0379185155304558,0.059197256958451,0.095502218636547,0.107603872529246,729,296,0.248604769152714,901,2450,49,3254,9855,0.330187721968544,"Virginia",6754,50,950,40.7,3969,0.0191780821917808,836,8565,189,6190,754,0.084830035514967,"Cumberland County, Virginia",3089,20964,0.778281683043588,122,121,0.628107559614409,833,0,0.685337392186707,0.86910197869102,0.0863521055301877,0.106544901065449,0.0845256215119229,0.0914256722475901,0.00618975139523085,0.146441518794123
"711","Danville city",51,2837,51590,11051,7306,18862,0.585886968508112,0.387339624642138,3745,0.198547343865974,"VA",51590,20169,12215,7756,590,0.605632406167881,0.384550547870494,4459,0.221081858297387,-450,0.00278907677164331,0.0225345144314132,903,10023,0.138002114164905,0.443049831397527,0.19607062570251,2611,4032,19451,19045,34794,"Virginia",4980,20629,2630,1315,0.455484263769202,42.1,13368,590,5038,0.117974896965155,0.541198704103672,30872,2179,42704,0.0615867366054702,0.263213530655391,0,1323,0.0307933683027351,2515,18520,83,18920,4118,0.00438689217758985,8373,"Danville city, Virginia",0.483069501686025,0.722929936305732,0.814771449981266,0.0820063694267516,0.0800393405769951,0.096431247658299,0.0944173847883102,2436,840,0.20517505195606,3899,8984,590,21061,43787,0.480987507707767,"Virginia",31959,45,4785,42.8,19448,0.026309178523306,4860,35338,1152,20862,2053,0.110991846895197,"Danville city, Virginia",10623,18200,0.546225832990539,1340,3296,0.476442779820495,4269,0,0.729874163564528,0.807043186333843,0.0862356407152808,0.0660698380797954,0.0974946902048553,0.0890446936305296,-0.0247333683513372,0.0464285714285714
"773","Dickenson County",51,2838,51051,1335,4932,6405,0.208430913348946,0.770023419203747,3597,-0.561592505854801,"VA",51051,6878,2472,4274,51,0.359406804303577,0.621401570223902,1802,-0.261994765920326,658,0.148621848979845,0.299597739934475,199,4836,0.00933358222885944,0.343133487061235,0.251217012554445,50,1684,15323,17126,14294,"Virginia",1298,118,480,114,0.981488598513964,43.5,6736,51,1144,0.0732769664360748,0.78,13024,581,15612,0.0307455803228286,0.242299794661191,0,61,0.00730207532667179,456,6200,687,5357,1174,0.128243419824529,3922,"Dickenson County, Virginia",0.0075582884960287,0.834230079426083,0.9155777606969,0.0411222136817832,0.0419549064821932,0.0751985652062516,0.107865744299257,387,117,0.257171489415007,1516,4106,51,71,15966,0.00444694976825755,"Virginia",13189,847,960,43.2,6170,0.00150319428786171,965,14220,24,15718,284,0.0604409369911061,"Dickenson County, Virginia",4972,15190,0.805834683954619,193,205,0.984466992358762,1385,11,0.826067894275335,0.890642615558061,0.0363271952899912,0.025115871226356,0.086746837028686,0.0949517725165978,-0.0221721157459602,0.127452271231073
"781","Dinwiddie County",51,2839,51053,5765,7447,13533,0.425995714180152,0.550284489765758,1682,-0.124288775585606,"VA",51053,13339,6425,6769,53,0.481670290126696,0.507459329784841,344,-0.0257890396581453,678,0.0428251599809163,0.0984997359274603,255,7467,0.121775251421076,0.490193977065695,0.281999071196371,1671,2601,17583,26311,25709,"Virginia",3363,9166,1350,754,0.628121316043297,41.4,7895,53,2683,0.0958453899189083,0.75,21083,1084,27993,0.0482263422998607,0.245080891998251,0,208,0.0269353052548852,1795,9956,355,13722,2477,0.0258708643054948,7894,"Dinwiddie County, Virginia",0.327439002607795,0.75315257385775,0.918408173471939,0.0461543957417926,0.0732325938627514,0.0884864073161147,0.0929160861643982,1256,502,0.267842180042989,2207,7352,53,8962,27449,0.326496411526832,"Virginia",21507,295,3331,40.1,9800,0.0237167109912929,2433,24721,651,17361,1342,0.0886371088199934,"Dinwiddie County, Virginia",7427,26380,0.757857142857143,179,1403,0.632482057634158,2441,0,0.783525811504973,0.900615687274582,0.0522787715399468,0.0671791322088236,0.0889285584174287,0.0804036576924478,0.0198185726255966,-0.00261561789234268
"870","Emporia city",51,2840,51595,1531,792,2367,0.646810308407267,0.334600760456274,739,0.312209547950993,"VA",51595,2691,1793,886,595,0.666295057599405,0.32924563359346,907,0.337049424005946,-94,0.00535512686281403,0.0248398760549529,106,951,0.0852017937219731,0.431714185146075,0.207145371348117,209,450,1762,15288,4733,"Virginia",588,3715,397,59,0.310102076733545,43.2,1762,595,575,0.101196761703625,0.39297520661157,4292,450,5682,0.0698697641675466,0.239706481858948,0,146,0.0103836677226329,717,2420,42,2453,581,0.0171218915613534,1177,"Emporia city, Virginia",0.653819077789511,0.755367828229497,0.832981344596973,0.10489264343541,0.14484336501232,0.102252727912707,0.0791974656810982,341,38,0.250429405702508,375,1458,595,3641,5822,0.625386465132257,"Virginia",4378,67,846,39.5,2406,0.0376159395396771,609,5160,219,1876,302,0.104603229130883,"Emporia city, Virginia",1164,16944,0.483790523690773,81,343,0.3222260391618,457,0,0.751975266231536,0.886293369975953,0.0724836825833047,0.0583991755410512,0.0784953624184129,0.0644108553761594,-0.0240467193404328,-0.0977337110481586
"882","Essex County",51,2841,51057,2541,2657,5354,0.474598431079567,0.49626447515876,116,-0.0216660440791931,"VA",51057,5666,3009,2602,57,0.531062477938581,0.459230497705612,407,0.0718319802329686,55,0.0370339774531474,0.0934980243121617,117,3184,0.106359847798514,0.49426831452624,0.260164785957371,587,1225,6193,20891,10506,"Virginia",1003,4170,419,379,0.554630127171771,44.3,3243,57,1057,0.0946623679025613,0.742537313432836,8450,374,11166,0.0375246283360201,0.181735821706831,7,94,0.0339423249149203,415,4288,151,5519,1120,0.0273600289907592,2905,"Essex County, Virginia",0.373455131649651,0.756761597707326,0.940891993551854,0.0419129500268673,0.0476446355006269,0.100304495790793,0.10970804227118,592,36,0.255481148518485,1017,2785,57,4202,10901,0.385469223007064,"Virginia",8287,109,1545,44,4466,0.0255022475002293,1266,9668,278,6158,243,0.116136134299606,"Essex County, Virginia",3341,24623,0.748096730855352,80,316,0.564902302541051,939,8,0.760205485735254,0.886891110907256,0.0616457205760939,0.0255939822034676,0.0861388863407027,0.093294193193285,0.0243096963581323,-0.151565609389595
"888","Fairfax city",51,2843,51600,7363,3695,11854,0.621140543276531,0.311709127720601,3668,0.30943141555593,"VA",51600,11577,6636,4762,600,0.573205493651205,0.411332815064352,1874,0.161872678586853,-1067,-0.099623687343751,-0.147558736969077,1887,5944,0.0343482252141983,0.556089675415834,0.1074998936487,449,1805,14144,41049,19343,"Virginia",6366,1107,712,3823,0.601693112689837,39,4873,600,8738,0.371719062406943,0.700943396226415,7040,2151,23507,0.0302888501297486,0.486995104039168,23,527,0.162632407368018,3937,8480,33,13072,2098,0.00252447980416157,2527,"Fairfax city, Virginia",0.0470923554685838,0.299485259709874,0.822861275364785,0.113923512145318,0.247755987578168,0.08925001063513,0.0767856383205003,1962,3355,0.107172001088041,1474,2364,600,1019,22058,0.0461963913319431,"Virginia",6271,38,6349,39.6,8524,0.144845407561882,8248,18113,3195,13862,6876,0.373923293136277,"Fairfax city, Virginia",6148,42202,0.721257625527921,606,449,0.628434128207453,2169,0,0.28429594704869,0.821153323057394,0.116420346359597,0.46382264937891,0.0983316710490525,0.066823828089582,0.0656904524435579,-0.0273209800483389
"889","Fairfax County",51,2842,51059,354485,157837,542858,0.6529976531616,0.290751909339091,196648,0.36224574382251,"VA",51059,440174,260835,173786,59,0.592572482700023,0.394812051597777,87049,0.197760431102246,-15949,-0.104060142258687,-0.164485312720264,35555,267156,0.0282266007485454,0.558971131672802,0.0895949410602002,17625,72363,594129,50167,944548,"Virginia",335275,104083,31121,178922,0.53186276265093,37.4,210613,59,449713,0.402581928470143,0.681878742400343,295493,28606,1117072,0.0278594396780154,0.536946017927295,148,38221,0.160170517209276,41718,391794,1157,624411,89107,0.00185294621651444,100084,"Fairfax County, Virginia",0.0931748356417491,0.264524578541043,0.845556956042225,0.0598233596402022,0.0691745921480442,0.0797683587091969,0.0647791726943295,33217,34785,0.0944271825771491,56867,99012,59,94957,1048554,0.0905599520863971,"Virginia",270796,1202,320990,37.3,381768,0.145889482086759,411841,884131,152973,591054,37090,0.392770424794527,"Fairfax County, Virginia",274448,48294,0.718886863225834,38174,18248,0.563684845987903,83604,94,0.25825660862483,0.843190717883867,0.068085191606727,0.0685467796603704,0.0797326604066171,0.0542337352201222,0.0653452278089636,0.0387832857083696
